sentence1,sentence2,label,idx
A lady with a yellow outfit is in the air above the bed in a yellow room.,"They cover more than 300,000 UAW workers and 500,000 retirees and spouses.",4.547816028229845,1411
"When studying adult IQ, general adult norms are often used.","The lawyer for Hollins Jr., Thomas Royce, has said his client had no link to the company that owned and operated E2.",4.356820737305726,536
"Announcing the selection, Kmart CEO Julian Day said Grey will help the retailer ""find creative ways to communicate the unique strengths of Kmart to the new America consumer.""",A man dressed for a race relaxes.,1.70866015296491,1168
"The new system costs between $1.1 million and $22 million, depending on configuration.",ICC lawyer held in Libya faces 45-day detention,4.63260631866854,694
A person is scaling a rock wall.,Crisis-hit Maldives holds new presidential poll,3.140089357285612,361
Israel expands subsidies to settlements,Music industry mourns Whitney Houston,3.135593818058254,902
There is a older man near a window.,Two brown dogs are playing with each other in the snow.,2.951314893972298,1078
Aristotle didn't put the world at the center of the universe per se.,Yacimovich urges cabinet to approve Palestinian prisoners release,1.669416616458392,784
Domestic cat looking out window.,TThe girl is standing in front of the open door of the bus.,4.991760386713695,565
I'm facing a similar situation; being Danish and living in (German-speaking) Austria.,Bowling strike rate is defined for a bowler as the average number of balls bowled per wicket taken.,4.975623037151395,304
It was the third time in four years that wildfires forced the park to close.,Cardinals enter Sistine Chapel to elect pope,3.632528102931679,260
A woman is cutting some herbs.,You can put her toys near her or give he toys to her.,3.741310868344527,134
Three men are playing guitars.,Coin lockers are a feature of most stations in Japan.,4.711185699847706,9
A woman is removing skin from some meat.,"You can mix those, but in my experience, it will be very difficult at first.",1.932884097767274,604
"Show her how much fun splashing is - that's what we did, and made a game of it.",The bomb exploded while authorities waited for a bomb squad to arrive.,3.292481024499662,259
There are two men near a wall.,Two men are playing table tennis.,3.767134061286911,624
Two women sitting in lawn chairs.,A person is pouring olive oil into a pot on the stove.,2.394932979400714,1085
"Although cheese is very healthy and also good during pregnancy, some types might contain Listeria, which can cause serious problems.",Tunisia president says confident can overcome political crisis,0.810595443004311,1210
The man is playing the keyboards.,S. Korean economic growth falls to near 3-year low,2.202223101051506,294
"A key question was whether France, which infuriated Washington by leading the charge against U.N. authorization for the war, would vote ""Yes"" or abstain.","Although I am quite fluent in Russian, I wouldn't say English sound particularly 'cold' to me.",0.926614759612225,225
Support is good for eggplants as the fruit may become heavy and can even break the branches.,"To answer your question, yes, I think blogging your fiction will hurt your attempts to be traditionally published later.",0.828331722013554,562
He was arrested Tuesday night at a northwest Atlanta tire shop after a national manhunt.,"On Monday, Abbey trotted on stage, tail wagging, with Conway before a crowd of 10,000 attendees at PeopleSoft's annual customer conference.",0.614274571266966,583
Men competing in a contest.,"South Africa's Nobel laureate Archbishop Desmond Tutu says he does not understand all the fuss about appointing a gay bishop, but he has urged homosexual clergy to remain celibate.",3.596155548150048,431
The puppy tried to get out of the tub.,"Six new Krispy Kreme stores were opened in the first quarter, bringing the total number of stores to 282.",2.842078455253706,382
BioReliance's stock closed down 2 cents yesterday at $47.98 per share.,"The U.S. House of Representatives, the other chamber of Congress, does not vote on treaties.",2.546807370736867,1091
I  believe one cannot taste the difference between minced(canned) and fresh garlic once it is cooked.,"This is indeed possible, but I haven't seen it done experimentally for reasons other than feasibility.",3.418321920116395,1057
A man and woman blow bubbles.,A man is standing in the rain.,2.274856566765555,196
"Bulger's brother is now on the agency's ''10 Most Wanted'' list, sought in connection with 21 murders.",Fast Picture Viewer is $9.99 and works just fine on 64-bit Windows 7 (I'm using it myself).,4.948781502890495,323
Someone drew on Washington's face on the dollar.,A group of people are standing on the beach in front of some boats.,3.09499380683877,1275
A technical stop is for the benefit of the PLANE.,"Whenever I start reading the same lines over and over again, I start skimming.",1.745620155493168,1016
Someone drew on Washington's face on the dollar.,A woman puts on sunglasses.,1.246008531295208,308
A dog and a red ball in the air.,"MedImmune Vaccines, the maker of FluMist, made between 4 million and 5 million doses this year.",4.876947495324444,291
Spanish jobless rate soars past 25 per cent,Moderate earthquake hits southern Pakistan,4.297318369411169,1402
"In September, Hewlett-Packard signed a development and marketing deal with the company.",My opinion is to wait until the child itself expresses a desire for this.,1.015110068724915,91
two young girls hug each other in the grass.,One general key to not feeling dejected is to avoid comparing yourself to others.,3.073681175425909,211
Miss New York Crowned Miss America 2013,A women and a young girl walking pushchairs along the sidewalk.,0.066189751879353,83
A cow is eating grass.,"The seizure occurred at 4am on March 18, just hours before the first American air assault.",4.448588915618186,74
Michelle Obama To Star In Parks And Recreation,A group of elderly people pose around a dining table.,2.729964655663472,1115
France cleared to impose controversial 'millionaire tax',The boy hops from one picnic table to the other in the park.,3.06781463817865,546
The lamb is looking at the camera.,I always thought that Harry seemed to learn from the Half-Blood Prince better than he did from other sources.,4.439862682971335,305
A person is scaling a rock wall.,Rocket fired from Gaza damages home in Sderot; none hurt,0.853613854743884,625
Three humans are walking a dog.,Soak whole ears in the husk in a bowl of water.,4.721580713225717,477
A woman leading a white horse.,At least 150 dead as strong quake hits southwest Balochistan,3.065425381941272,320
A turtle walks over the ground.,A man and woman sitting on a motorcycle.,3.860259100872666,1196
The USA is the world's strongest country because of its military force.,Someone is stirring a pot of chili with a spoon.,1.471413897754056,1347
A woman is cutting potato.,A woman is dancing in railway station.,0.785367456373279,83
Nelson Mandela undergoes surgery,Our interactions are merely depends on where we put our perception.,4.247321161857921,1456
A woman with a white horse.,A man is on a roof dancing.,1.169627107124109,1206
